,xlon,ylat,XCO2,SST,SSS,MLD,Chl,dbscan_clusters
18402,-14.5,354.5,370.18506,22.921255,36.435345,62.738552,0.17355125,0
18403,-14.5,355.5,370.18506,22.836412,36.43011,62.41745,0.1763851,0
18404,-14.5,356.5,370.18506,22.749813,36.42136,62.033173,0.17923231,0
18405,-14.5,357.5,370.18506,22.677197,36.410618,61.069748,0.18161489,0
18406,-14.5,358.5,370.18506,22.611092,36.399628,59.802383,0.18404569,0
18407,-14.5,359.5,370.18506,22.557302,36.388783,58.382984,0.18669453,0
18408,-13.5,0.5,370.18506,23.015306,36.318066,51.410236,0.18526809,0
18409,-13.5,1.5,370.18506,23.018253,36.304596,50.366608,0.18738566,0
18410,-13.5,2.5,370.18506,23.046158,36.286163,49.280926,0.18937239,0
18411,-13.5,3.5,370.18506,23.09948,36.26113,48.130447,0.19113906,0
18412,-13.5,4.5,370.18506,23.186106,36.227974,46.645916,0.1922661,0
18413,-13.5,5.5,370.18506,23.32493,36.183872,44.598583,0.19280687,0
18414,-13.5,6.5,370.18506,23.514774,36.123547,41.59021,0.19244269,0
18415,-13.5,7.5,370.18506,23.798714,36.038464,37.505913,0.19039278,0
18416,-13.5,8.5,370.18506,24.191214,35.917545,32.76464,0.18681046,0
18417,-13.5,9.5,370.18506,24.70255,35.760105,28.519081,0.18265992,0
18418,-13.5,10.5,370.18506,25.282522,35.586933,25.63006,0.17850327,0
18419,-13.5,11.5,370.18506,25.799622,35.44437,24.500784,0.17390068,0
18420,-13.5,42.5,370.18506,26.911205,33.91728,57.44348,0.14333822,0
18421,-13.5,43.5,370.18506,27.066484,33.912117,52.894543,0.13958897,0
18422,-13.5,44.5,370.18506,27.1771,33.89258,50.025883,0.13531628,0
18423,-13.5,45.5,370.18506,27.190538,33.862103,49.429905,0.13166259,0
18424,-13.5,46.5,370.18506,27.131151,33.83015,49.653893,0.12887864,0
18425,-13.5,51.5,370.18506,25.947823,33.868355,64.33678,0.17125806,0
18426,-13.5,52.5,370.18506,26.202663,33.85143,63.238705,0.17484982,0
18427,-13.5,53.5,370.18506,26.290152,33.838474,62.137173,0.1758574,0
18428,-13.5,54.5,370.18506,26.305756,33.82358,61.33618,0.17584199,0
18429,-13.5,55.5,370.18506,26.319708,33.80533,61.010876,0.17594306,0
18430,-13.5,56.5,370.18506,26.332237,33.78815,60.87688,0.17609385,0
18431,-13.5,57.5,370.18506,26.343838,33.772198,60.85312,0.1761504,0
18432,-13.5,58.5,370.18506,26.348751,33.757374,60.79689,0.17635715,0
18433,-13.5,59.5,370.18506,26.357592,33.7433,60.802757,0.17658937,0
18434,-13.5,60.5,370.18506,26.362867,33.730713,60.811825,0.17666787,0
18435,-13.5,61.5,370.18506,26.362413,33.719765,60.924236,0.17682537,0
18436,-13.5,62.5,370.18506,26.35985,33.71026,60.98409,0.17727658,0
18437,-13.5,63.5,370.18506,26.360056,33.701664,61.017933,0.17780596,0
18438,-13.5,64.5,370.18506,26.363163,33.693684,61.03605,0.17828357,0
18439,-13.5,65.5,370.18506,26.366968,33.686253,61.045044,0.17872868,0
18440,-13.5,66.5,370.18506,26.370747,33.679535,61.09001,0.17913385,0
18441,-13.5,67.5,370.18506,26.37312,33.674274,61.113575,0.17948991,0
18442,-13.5,68.5,370.18506,26.372946,33.670162,61.309464,0.18000123,0
18443,-13.5,69.5,370.18506,26.37468,33.66644,61.494255,0.18042631,0
18444,-13.5,70.5,370.18506,26.376291,33.662327,61.598984,0.18076059,0
18445,-13.5,71.5,370.18506,26.375963,33.65756,61.587826,0.1809531,0
18446,-13.5,72.5,370.18506,26.372541,33.652252,61.52804,0.18105792,0
18447,-13.5,73.5,370.18506,26.366722,33.646988,61.510704,0.18125509,0
18448,-13.5,74.5,370.18506,26.360102,33.642254,61.58668,0.18155544,0
18449,-13.5,75.5,370.18506,26.353731,33.638016,61.76316,0.18171889,0
18450,-13.5,76.5,370.18506,26.348375,33.63395,62.052616,0.18174082,0
18451,-13.5,77.5,370.18506,26.347464,33.6295,62.433826,0.1817123,0
18452,-13.5,78.5,370.18506,26.34682,33.62446,62.756573,0.18150073,0
18453,-13.5,79.5,370.18506,26.343437,33.61925,63.048954,0.18115248,0
18454,-13.5,80.5,370.18506,26.337154,33.614597,63.337746,0.18083894,0
18455,-13.5,81.5,370.18506,26.32919,33.610683,63.658306,0.18062992,0
18456,-13.5,82.5,370.18506,26.320824,33.607357,64.01974,0.18044779,0
18457,-13.5,83.5,370.18506,26.311916,33.604458,64.400604,0.18028449,0
18458,-13.5,84.5,370.18506,26.301603,33.601913,64.779465,0.18033412,0
18459,-13.5,85.5,370.18506,26.291866,33.59954,65.167946,0.18073489,0
18460,-13.5,86.5,370.18506,26.286419,33.59703,65.47622,0.18113007,0
18461,-13.5,87.5,370.18506,26.27936,33.594845,65.59974,0.18158288,0
18462,-13.5,88.5,370.18506,26.271206,33.593056,65.57505,0.18192768,0
18463,-13.5,89.5,370.18506,26.261707,33.59141,65.42096,0.18217464,0
18464,-13.5,90.5,370.18506,26.251884,33.58976,65.22273,0.18227634,0
18465,-13.5,91.5,370.18506,26.243797,33.588085,65.08068,0.18227474,0
18466,-13.5,92.5,370.18506,26.240158,33.58631,65.0114,0.18232684,0
18467,-13.5,93.5,370.18506,26.243668,33.58423,64.94711,0.18254039,0
18468,-13.5,94.5,370.18506,26.255516,33.581814,64.88531,0.18273649,0
18469,-13.5,95.5,370.18506,26.270922,33.579876,64.67121,0.18275866,0
18470,-13.5,96.5,370.18506,26.287455,33.578968,64.36852,0.18264823,0
18471,-13.5,97.5,370.18506,26.305264,33.578537,63.961777,0.1822742,0
18472,-13.5,98.5,370.18506,26.326958,33.578053,63.612366,0.18170121,0
18473,-13.5,99.5,370.18506,26.351358,33.57728,63.30164,0.18108034,0
18474,-13.5,100.5,370.18506,26.378565,33.57598,63.008595,0.1804512,0
18475,-13.5,101.5,370.18506,26.411655,33.5738,62.756294,0.17975725,0
18476,-13.5,102.5,370.18506,26.453703,33.57052,62.567043,0.1789188,0
18477,-13.5,103.5,370.18506,26.503036,33.566624,62.460075,0.1778159,0
18478,-13.5,104.5,370.18506,26.557749,33.56307,62.3979,0.17665173,0
18479,-13.5,105.5,370.18506,26.615194,33.560028,62.40657,0.17533232,0
18480,-13.5,106.5,370.18506,26.677603,33.55713,62.6012,0.17379346,0
18481,-13.5,107.5,370.18506,26.749834,33.554417,62.794292,0.17215908,0
18482,-13.5,108.5,370.18506,26.83127,33.552483,63.008755,0.17054203,0
18483,-13.5,109.5,370.18506,26.919899,33.552032,63.287144,0.1689876,0
18484,-13.5,110.5,370.18506,27.014647,33.553455,63.60908,0.16749698,0
18485,-13.5,111.5,370.18506,27.115566,33.556686,63.886795,0.16606222,0
18486,-13.5,112.5,370.18506,27.22321,33.56157,63.946453,0.16465206,0
18487,-13.5,113.5,370.18506,27.33339,33.568737,63.9576,0.1631444,0
18488,-13.5,114.5,370.18506,27.448633,33.57794,63.81788,0.16177385,0
18489,-13.5,115.5,370.18506,27.561367,33.587406,63.61653,0.16054206,0
18490,-13.5,116.5,370.18506,27.672274,33.59606,63.178234,0.15925208,0
18491,-13.5,117.5,370.18506,27.779774,33.6031,62.524853,0.15781797,0
18492,-13.5,118.5,370.18506,27.88195,33.607338,61.693775,0.15623654,0
18493,-13.5,119.5,370.18506,27.977549,33.605705,60.56863,0.15446874,0
18494,-13.5,120.5,370.18506,28.062288,33.591118,59.081413,0.15257809,0
18495,-13.5,121.5,370.18506,28.11856,33.552204,57.767673,0.15199637,0
18496,-13.5,122.5,370.18506,28.080505,33.48776,57.081116,0.16458873,0
18497,-13.5,123.5,370.18506,28.131577,33.399773,54.067398,0.16384567,0
18498,-13.5,124.5,370.18506,28.223326,33.2838,45.80545,0.15846024,0
18499,-13.5,125.5,370.18506,28.287037,33.122417,29.621212,0.15597318,0
18500,-13.5,126.5,370.18506,28.301773,32.875202,21.678099,0.15429404,0
18501,-13.5,127.5,370.18506,28.271774,32.54234,21.616447,0.15195513,0
18502,-13.5,128.5,370.18506,28.23128,32.216633,18.058012,0.15146764,0
18503,-13.5,136.5,370.18506,27.593197,31.628521,8.081637,0.23171611,0
18504,-13.5,137.5,370.18506,27.556877,31.652346,12.6571455,0.23450609,0
18505,-13.5,138.5,370.18506,27.58278,31.608759,26.304607,0.2332558,0
18506,-13.5,139.5,370.18506,27.648283,31.566553,30.80076,0.23471664,0
18507,-13.5,140.5,370.18506,27.725422,31.525372,30.811255,0.23732682,0
18508,-13.5,144.5,370.18506,26.415686,34.495148,70.34215,0.1366473,0
18509,-13.5,145.5,370.18506,26.197203,34.493904,65.9495,0.14122197,0
18510,-13.5,146.5,370.18506,26.186523,34.480595,61.55507,0.14468303,0
18511,-13.5,147.5,370.18506,26.347414,34.457203,57.973206,0.14527047,0
18512,-13.5,148.5,370.18506,26.519701,34.43848,56.571373,0.14188279,0
18513,-13.5,149.5,370.18506,26.602009,34.423847,56.02581,0.14331985,0
18514,-13.5,150.5,370.18506,26.669695,34.40431,55.73321,0.14572047,0
18515,-13.5,151.5,370.18506,26.756948,34.377834,55.322853,0.1480174,0
18516,-13.5,152.5,370.18506,26.87465,34.34218,54.937305,0.15057954,0
18517,-13.5,153.5,370.18506,27.026077,34.29842,54.735527,0.1533993,0
18518,-13.5,154.5,370.18506,27.189505,34.25497,54.780758,0.1560309,0
18519,-13.5,155.5,370.18506,27.327545,34.221752,55.06857,0.15794858,0
18520,-13.5,156.5,370.18506,27.416082,34.201183,55.4658,0.15890978,0
18521,-13.5,157.5,370.18506,27.468863,34.18561,55.527496,0.15906401,0
18522,-13.5,158.5,370.18506,27.51908,34.169685,55.365932,0.15888116,0
18523,-13.5,159.5,370.18506,27.573208,34.15425,55.155483,0.15847994,0
18524,-13.5,160.5,370.18506,27.625,34.13943,54.895027,0.1580679,0
18525,-13.5,161.5,370.18506,27.675959,34.12517,54.646988,0.1575229,0
18526,-13.5,162.5,370.18506,27.721985,34.111412,54.500034,0.15692957,0
18527,-13.5,163.5,370.18506,27.761345,34.097805,54.418583,0.1564297,0
18528,-13.5,164.5,370.18506,27.796429,34.084026,54.333862,0.15602341,0
18529,-13.5,165.5,370.18506,27.829063,34.070137,54.246265,0.15556474,0
18530,-13.5,166.5,370.18506,27.85601,34.056377,54.11819,0.15503448,0
18531,-13.5,167.5,370.18506,27.87941,34.043304,54.006855,0.15481746,0
18532,-13.5,168.5,370.18506,27.91451,34.030533,53.775818,0.15436627,0
18533,-13.5,169.5,370.18506,27.944033,34.019527,53.67328,0.15402246,0
18534,-13.5,170.5,370.18506,27.9688,34.01014,53.59768,0.1536486,0
18535,-13.5,171.5,370.18506,27.988949,34.0022,53.49843,0.15329099,0
18536,-13.5,172.5,370.18506,28.00684,33.99547,53.37477,0.1529039,0
18537,-13.5,173.5,370.18506,28.024918,33.989685,53.24324,0.1524454,0
18538,-13.5,174.5,370.18506,28.04229,33.984707,53.109695,0.15206976,0
18539,-13.5,175.5,370.18506,28.056929,33.980434,52.953392,0.1519703,0
18540,-13.5,176.5,370.18506,28.071707,33.976875,52.861443,0.15195386,0
18541,-13.5,177.5,370.18506,28.087019,33.97404,52.854576,0.15187596,0
18542,-13.5,178.5,370.18506,28.101473,33.971764,52.911533,0.15173127,0
18543,-13.5,179.5,370.18506,28.115974,33.969826,53.00216,0.15150864,0
18544,-13.5,180.5,370.18506,28.133333,33.96818,53.10654,0.15121898,0
18545,-13.5,181.5,370.18506,28.152514,33.96691,53.217613,0.15090187,0
18546,-13.5,182.5,370.18506,28.170782,33.96628,53.302616,0.15058526,0
18547,-13.5,183.5,370.18506,28.187246,33.96667,53.317593,0.15025935,0
18548,-13.5,184.5,370.18506,28.200249,33.968307,53.322998,0.14993359,0
18549,-13.5,185.5,370.18506,28.205742,33.971863,53.430283,0.14988221,0
18550,-13.5,186.5,370.18506,28.20668,33.976994,53.541416,0.1499091,0
18551,-13.5,187.5,370.18506,28.209618,33.98327,53.604206,0.14951898,0
18552,-13.5,188.5,370.18506,28.220741,33.990078,53.58087,0.14894994,0
18553,-13.5,189.5,370.18506,28.23573,33.997314,53.51564,0.14842354,0
18554,-13.5,190.5,370.18506,28.25012,34.004677,53.418743,0.14799726,0
18555,-13.5,191.5,370.18506,28.263235,34.011856,53.297436,0.1476209,0
18556,-13.5,192.5,370.18506,28.275593,34.018875,53.191387,0.14723028,0
18557,-13.5,193.5,370.18506,28.286018,34.025696,53.066517,0.14675672,0
18558,-13.5,194.5,370.18506,28.298504,34.03257,52.877384,0.146091,0
18559,-13.5,195.5,370.18506,28.312836,34.040302,52.57619,0.14514913,0
18560,-13.5,196.5,370.18506,28.327946,34.049152,52.24996,0.14386013,0
18561,-13.5,197.5,370.18506,28.342093,34.058807,51.88435,0.1426578,0
18562,-13.5,198.5,370.18506,28.356876,34.069004,51.504406,0.14154735,0
18563,-13.5,199.5,370.18506,28.372025,34.079903,51.181454,0.14053084,0
18564,-13.5,200.5,370.18506,28.38589,34.092052,50.945507,0.13967933,0
18565,-13.5,201.5,370.18506,28.398987,34.1061,50.735344,0.13893646,0
18566,-13.5,202.5,370.18506,28.414396,34.122356,50.4867,0.13807423,0
18567,-13.5,203.5,370.18506,28.42727,34.14034,50.19822,0.13725506,0
18568,-13.5,204.5,370.18506,28.436466,34.1592,49.863388,0.1365932,0
18569,-13.5,205.5,370.18506,28.446718,34.178593,49.51026,0.136091,0
18570,-13.5,206.5,370.18506,28.45626,34.198994,49.162804,0.13568191,0
18571,-13.5,207.5,370.18506,28.46397,34.221222,48.882072,0.13531105,0
18572,-13.5,208.5,370.18506,28.469677,34.24612,48.68412,0.13500915,0
18573,-13.5,209.5,370.18506,28.473549,34.27443,48.551212,0.1347105,0
18574,-13.5,210.5,370.18506,28.475885,34.306675,48.473232,0.1341246,0
18575,-13.5,211.5,370.18506,28.477589,34.343067,48.42894,0.13293147,0
18576,-13.5,212.5,370.18506,28.478495,34.383244,48.34359,0.13072951,0
18577,-13.5,213.5,370.18506,28.479576,34.426777,48.3645,0.12744233,0
18578,-13.5,214.5,370.18506,28.478096,34.47338,48.475945,0.12428999,0
18579,-13.5,215.5,370.18506,28.474007,34.52282,48.65536,0.12115119,0
18580,-13.5,216.5,370.18506,28.462639,34.575,48.90525,0.11813572,0
18581,-13.5,217.5,370.18506,28.443336,34.62971,49.23082,0.11516058,0
18582,-13.5,218.5,370.18506,28.418736,34.68666,49.634632,0.112032145,0
18583,-13.5,219.5,370.18506,28.38967,34.745564,50.097157,0.108794674,0
18584,-13.5,220.5,370.18506,28.354624,34.806004,50.538567,0.10573013,0
18585,-13.5,221.5,370.18506,28.311802,34.86735,51.031372,0.10287662,0
18586,-13.5,222.5,370.18506,28.268644,34.928288,51.49087,0.100216076,0
18587,-13.5,223.5,370.18506,28.219973,34.988758,52.04574,0.09772495,0
18588,-13.5,224.5,370.18506,28.1672,35.04873,52.62837,0.09530139,0
18589,-13.5,225.5,370.18506,28.11045,35.10718,53.181087,0.093166545,0
18590,-13.5,226.5,370.18506,28.049553,35.163044,53.717457,0.091408245,0
18591,-13.5,227.5,370.18506,27.984596,35.215637,54.277702,0.090069994,0
18592,-13.5,228.5,370.18506,27.914988,35.264626,54.857307,0.089316316,0
18593,-13.5,229.5,370.18506,27.838446,35.309784,55.390694,0.08911181,0
18594,-13.5,230.5,370.18506,27.758121,35.351246,55.773106,0.08922956,0
18595,-13.5,231.5,370.18506,27.672783,35.389816,56.114765,0.08934047,0
18596,-13.5,232.5,370.18506,27.582956,35.425865,56.426647,0.08951866,0
18597,-13.5,233.5,370.18506,27.489283,35.45941,56.72141,0.089799404,0
18598,-13.5,234.5,370.18506,27.390387,35.490276,57.009983,0.09026681,0
18599,-13.5,235.5,370.18506,27.287512,35.51791,57.27201,0.09086164,0
18600,-13.5,236.5,370.18506,27.18248,35.541325,57.47674,0.09142032,0
18601,-13.5,237.5,370.18506,27.07504,35.559643,57.6099,0.09185914,0
18602,-13.5,238.5,370.18506,26.96608,35.57333,57.654716,0.09228676,0
18603,-13.5,239.5,370.18506,26.855602,35.58368,57.536453,0.09278378,0
18604,-13.5,240.5,370.18506,26.74396,35.59241,57.337467,0.093174264,0
18605,-13.5,241.5,370.18506,26.6299,35.60008,57.190342,0.09350379,0
18606,-13.5,242.5,370.18506,26.514093,35.60632,57.0763,0.094033085,0
18607,-13.5,243.5,370.18506,26.396744,35.61113,56.957394,0.09469928,0
18608,-13.5,244.5,370.18506,26.277966,35.61489,56.83038,0.09534565,0
18609,-13.5,245.5,370.18506,26.157778,35.617767,56.71855,0.09596581,0
18610,-13.5,246.5,370.18506,26.036747,35.61954,56.63331,0.096684046,0
18611,-13.5,247.5,370.18506,25.91732,35.620502,56.552643,0.09745941,0
18612,-13.5,248.5,370.18506,25.795944,35.621937,56.48753,0.09839584,0
18613,-13.5,249.5,370.18506,25.675247,35.62467,56.36835,0.09923058,0
18614,-13.5,250.5,370.18506,25.553915,35.62913,56.192657,0.09995103,0
18615,-13.5,251.5,370.18506,25.429848,35.635754,56.01955,0.100495964,0
18616,-13.5,252.5,370.18506,25.301155,35.64484,55.86287,0.10094396,0
18617,-13.5,253.5,370.18506,25.16703,35.656197,55.754665,0.10157244,0
18618,-13.5,254.5,370.18506,25.028513,35.668633,55.703865,0.102481,0
18619,-13.5,255.5,370.18506,24.887484,35.680138,55.66458,0.10345838,0
18620,-13.5,256.5,370.18506,24.743786,35.689194,55.629463,0.10456067,0
18621,-13.5,257.5,370.18506,24.600716,35.6947,55.592842,0.10586384,0
18622,-13.5,258.5,370.18506,24.457855,35.696125,55.59717,0.10748044,0
18623,-13.5,259.5,370.18506,24.318169,35.69457,55.633785,0.10925988,0
18624,-13.5,260.5,370.18506,24.179434,35.691116,55.783802,0.11130934,0
18625,-13.5,261.5,370.18506,24.03941,35.685905,56.231373,0.11381672,0
18626,-13.5,262.5,370.18506,23.896152,35.67857,57.061977,0.11675624,0
18627,-13.5,263.5,370.18506,23.747797,35.668716,58.138332,0.11992874,0
18628,-13.5,264.5,370.18506,23.593733,35.655968,59.14617,0.1231567,0
18629,-13.5,265.5,370.18506,23.436844,35.639725,59.81633,0.1263801,0
18630,-13.5,266.5,370.18506,23.275196,35.619377,60.215702,0.12985791,0
18631,-13.5,267.5,370.18506,23.116241,35.595592,60.43347,0.13372557,0
18632,-13.5,268.5,370.18506,22.963251,35.568916,60.407032,0.1381377,0
18633,-13.5,269.5,370.18506,22.815025,35.53928,60.117252,0.14294624,0
18634,-13.5,270.5,370.18506,22.666939,35.506763,59.74252,0.14787497,0
18635,-13.5,271.5,370.18506,22.51859,35.47141,59.29492,0.15288919,0
18636,-13.5,272.5,370.18506,22.372917,35.43303,58.668175,0.15814073,0
18637,-13.5,273.5,370.18506,22.231768,35.391212,57.83395,0.16410898,0
18638,-13.5,274.5,370.18506,22.095377,35.34568,56.79767,0.17233592,0
18639,-13.5,275.5,370.18506,21.964123,35.295815,55.483982,0.18526544,0
18640,-13.5,276.5,370.18506,21.837486,35.241222,53.61739,0.19740279,0
18641,-13.5,277.5,370.18506,21.720917,35.181767,50.884922,0.20970502,0
18642,-13.5,278.5,370.18506,21.612072,35.11594,47.074326,0.22292261,0
18643,-13.5,279.5,370.18506,21.513723,35.040527,41.65425,0.25038165,0
18644,-13.5,280.5,370.18506,21.430353,34.955933,34.223083,0.33996543,0
18645,-13.5,281.5,370.18506,21.443777,34.87528,25.77353,0.49468336,0
18646,-13.5,282.5,370.18506,21.625563,34.81882,19.204815,0.5746066,0
18647,-13.5,322.5,370.18506,25.993788,36.549244,53.942528,0.118621185,0
18648,-13.5,323.5,370.18506,25.991463,36.481773,57.34598,0.12184316,0
18649,-13.5,324.5,370.18506,25.987453,36.35617,59.028667,0.12670264,0
18650,-13.5,325.5,370.18506,25.966358,36.217667,58.82211,0.13186885,0
18651,-13.5,326.5,370.18506,25.916739,36.120293,58.305553,0.13562535,0
18652,-13.5,327.5,370.18506,25.837038,36.08519,58.22562,0.13628006,0
18653,-13.5,328.5,370.18506,25.731823,36.098724,58.490257,0.1351682,0
18654,-13.5,329.5,370.18506,25.620491,36.12588,59.061905,0.13542438,0
18655,-13.5,330.5,370.18506,25.516584,36.148533,59.845417,0.1367802,0
18656,-13.5,331.5,370.18506,25.41813,36.16673,60.589573,0.13818984,0
18657,-13.5,332.5,370.18506,25.323824,36.18095,61.14336,0.13954732,0
18658,-13.5,333.5,370.18506,25.233429,36.192135,61.50229,0.14077841,0
18659,-13.5,334.5,370.18506,25.145504,36.20144,61.738586,0.14186862,0
18660,-13.5,335.5,370.18506,25.058565,36.209816,61.90733,0.14286411,0
18661,-13.5,336.5,370.18506,24.97215,36.217777,62.009842,0.14381623,0
18662,-13.5,337.5,370.18506,24.884705,36.225563,62.042908,0.14474331,0
18663,-13.5,338.5,370.18506,24.79843,36.233223,61.933884,0.14549786,0
18664,-13.5,339.5,370.18506,24.710798,36.24114,61.717377,0.14607438,0
18665,-13.5,340.5,370.18506,24.622702,36.249645,61.423996,0.14669399,0
18666,-13.5,341.5,370.18506,24.534204,36.258915,61.081413,0.14735134,0
18667,-13.5,342.5,370.18506,24.4457,36.268936,60.73722,0.14804636,0
18668,-13.5,343.5,370.18506,24.357395,36.279415,60.40772,0.14885855,0
18669,-13.5,344.5,370.18506,24.268929,36.28991,60.08831,0.14979273,0
18670,-13.5,345.5,370.18506,24.179295,36.300045,59.779156,0.15071577,0
18671,-13.5,346.5,370.18506,24.087162,36.309715,59.46601,0.15163417,0
18672,-13.5,347.5,370.18506,23.992363,36.31901,59.09136,0.15286809,0
18673,-13.5,348.5,370.18506,23.897522,36.327805,58.76726,0.15445244,0
18674,-13.5,349.5,370.18506,23.802013,36.33586,58.44205,0.15626785,0
18675,-13.5,350.5,370.18506,23.70744,36.34324,58.100147,0.15850945,0
18676,-13.5,351.5,370.18506,23.61324,36.349926,57.813087,0.16130857,0
18677,-13.5,352.5,370.18506,23.520592,36.35546,57.58258,0.16440275,0
18678,-13.5,353.5,370.18506,23.431847,36.35897,57.326443,0.16738608,0
18679,-13.5,354.5,370.18506,23.34739,36.359592,56.96376,0.17016512,0
18680,-13.5,355.5,370.18506,23.264816,36.35696,56.467262,0.17304318,0
18681,-13.5,356.5,370.18506,23.187143,36.35139,55.685165,0.1757203,0
18682,-13.5,357.5,370.18506,23.122747,36.344204,54.624447,0.17810658,0
18683,-13.5,358.5,370.18506,23.072397,36.336544,53.46263,0.18045084,0
18684,-13.5,359.5,370.18506,23.035168,36.32821,52.411945,0.18292598,0
18685,-12.5,0.5,370.18506,23.514805,36.21697,48.452255,0.1814914,0
18686,-12.5,1.5,370.18506,23.526964,36.203014,47.66175,0.18383989,0
18687,-12.5,2.5,370.18506,23.560177,36.183094,46.719616,0.18589424,0
18688,-12.5,3.5,370.18506,23.61493,36.156147,45.567368,0.1875769,0
18689,-12.5,4.5,370.18506,23.70207,36.1212,44.097713,0.18871295,0
18690,-12.5,5.5,370.18506,23.824627,36.075832,42.12051,0.18928236,0
18691,-12.5,6.5,370.18506,24.005283,36.015522,39.556137,0.188971,0
18692,-12.5,7.5,370.18506,24.259932,35.932888,36.318653,0.18699509,0
18693,-12.5,8.5,370.18506,24.592106,35.818516,32.728954,0.18356708,0
18694,-12.5,9.5,370.18506,25.017126,35.667526,29.287266,0.17956504,0
18695,-12.5,10.5,370.18506,25.503593,35.489708,26.53614,0.1759641,0
18696,-12.5,11.5,370.18506,25.949236,35.32599,24.890247,0.17308775,0
18697,-12.5,42.5,370.18506,26.813597,33.910522,60.332897,0.1468412,0
18698,-12.5,43.5,370.18506,26.917965,33.902546,56.465355,0.1443679,0
18699,-12.5,44.5,370.18506,26.985735,33.88413,54.4369,0.1409308,0
18700,-12.5,45.5,370.18506,26.984251,33.860256,54.633068,0.13756675,0
18701,-12.5,46.5,370.18506,26.940311,33.839596,55.53537,0.13410419,0
18702,-12.5,47.5,370.18506,26.844496,33.8305,57.15108,0.13501121,0
18703,-12.5,51.5,370.18506,26.165693,33.85442,61.729008,0.17238766,0
18704,-12.5,52.5,370.18506,26.389526,33.839535,61.00838,0.17575252,0
18705,-12.5,53.5,370.18506,26.45957,33.828156,59.808693,0.17671211,0
18706,-12.5,54.5,370.18506,26.48774,33.812656,59.10811,0.17676061,0
18707,-12.5,55.5,370.18506,26.517605,33.79358,59.01696,0.17680527,0
18708,-12.5,56.5,370.18506,26.531189,33.776314,58.812157,0.17718278,0
18709,-12.5,57.5,370.18506,26.553892,33.759876,58.942192,0.1772526,0
18710,-12.5,58.5,370.18506,26.560656,33.744366,58.698887,0.17773357,0
18711,-12.5,59.5,370.18506,26.579107,33.729267,58.909187,0.177862,0
18712,-12.5,60.5,370.18506,26.585194,33.715546,58.82714,0.17806438,0
18713,-12.5,61.5,370.18506,26.591423,33.703304,58.942024,0.17816271,0
18714,-12.5,62.5,370.18506,26.594082,33.692314,58.90021,0.1783564,0
18715,-12.5,63.5,370.18506,26.597456,33.68207,58.81448,0.17874072,0
18716,-12.5,64.5,370.18506,26.602041,33.672573,58.79361,0.17926057,0
18717,-12.5,65.5,370.18506,26.606115,33.663895,58.86464,0.17981727,0
18718,-12.5,66.5,370.18506,26.61106,33.655804,59.0517,0.1803452,0
18719,-12.5,67.5,370.18506,26.616322,33.648518,59.18438,0.18075988,0
18720,-12.5,68.5,370.18506,26.623013,33.64214,59.328396,0.18114325,0
18721,-12.5,69.5,370.18506,26.627932,33.63645,59.468807,0.1815455,0
18722,-12.5,70.5,370.18506,26.632637,33.630707,59.52043,0.18183047,0
18723,-12.5,71.5,370.18506,26.635584,33.624638,59.467133,0.18192676,0
18724,-12.5,72.5,370.18506,26.634647,33.618145,59.361748,0.18199074,0
18725,-12.5,73.5,370.18506,26.629074,33.6116,59.322803,0.18220988,0
18726,-12.5,74.5,370.18506,26.620983,33.605556,59.412514,0.18252563,0
18727,-12.5,75.5,370.18506,26.614597,33.6003,59.59532,0.18263179,0
18728,-12.5,76.5,370.18506,26.612392,33.595615,59.90322,0.18241586,0
18729,-12.5,77.5,370.18506,26.61125,33.59093,60.262028,0.18214194,0
18730,-12.5,78.5,370.18506,26.612518,33.585808,60.65366,0.18178305,0
18731,-12.5,79.5,370.18506,26.610483,33.580208,61.01089,0.18156892,0
18732,-12.5,80.5,370.18506,26.60485,33.574768,61.37933,0.18167554,0
18733,-12.5,81.5,370.18506,26.598122,33.56961,61.75811,0.18195522,0
18734,-12.5,82.5,370.18506,26.59223,33.56461,62.12186,0.18224336,0
18735,-12.5,83.5,370.18506,26.58761,33.55966,62.442852,0.18250184,0
18736,-12.5,84.5,370.18506,26.584015,33.554745,62.701477,0.18279561,0
18737,-12.5,85.5,370.18506,26.581404,33.549843,62.89505,0.18323217,0
18738,-12.5,86.5,370.18506,26.579912,33.544888,63.01796,0.18387675,0
18739,-12.5,87.5,370.18506,26.580328,33.5399,63.028732,0.18462409,0
18740,-12.5,88.5,370.18506,26.580744,33.535057,63.011494,0.1852508,0
18741,-12.5,89.5,370.18506,26.57818,33.530468,62.89178,0.1858001,0
18742,-12.5,90.5,370.18506,26.57533,33.52604,62.668297,0.1861691,0
18743,-12.5,91.5,370.18506,26.575563,33.521633,62.41241,0.18628933,0
18744,-12.5,92.5,370.18506,26.580973,33.517162,62.225742,0.1862635,0
18745,-12.5,93.5,370.18506,26.592697,33.512653,62.160446,0.18625161,0
18746,-12.5,94.5,370.18506,26.610443,33.508358,62.128334,0.18615602,0
18747,-12.5,95.5,370.18506,26.63173,33.50474,62.075092,0.18608522,0
18748,-12.5,96.5,370.18506,26.654638,33.5023,61.928734,0.18601719,0
18749,-12.5,97.5,370.18506,26.677467,33.50083,61.75807,0.18574631,0
18750,-12.5,98.5,370.18506,26.702223,33.499897,61.562965,0.18522802,0
